,Date,User,Tweet,Keyword
39,2022-04-20 06:15:00+00:00,kathmandupost,"Liverpool manager Juergen Klopp said the show of support for Cristiano Ronaldo during their 4-0 win over Manchester United on Tuesday was the “moment of the game”, as both sets of fans stood for a minute of applause following the death of his newborn son.

https://t.co/FO9cYeDVuP",death
40,2022-06-17 10:45:37+00:00,kathmandupost,"Niharika ends fast unto death after government assured her justice

Niharika, mother of a 21-month-old son, had been on a hunger strike demanding justice, saying she was raped by a man who then fled after impregnating her.

https://t.co/45QNBamZLU — by @tikapradhan",death
41,2022-07-29 10:38:21+00:00,kathmandupost,"Nepal reports 577 new Covid-19 cases

Two new deaths were reported in the last 24 hours. Number of active cases stands at 4,356.

https://t.co/H5fqsbhUhp",death
42,2021-12-14 11:57:56+00:00,kathmandupost,"Nepal reports 229 new Covid-19 cases, two deaths

According to the Health Ministry, the countrywide death toll has now reached 11,559 and the number of active cases stands at 5,689.

https://t.co/FoxHTMX9d4",death
43,2021-12-27 11:06:12+00:00,kathmandupost,"Nepal reports 251 new Covid-19 cases, one death

According to the Health Ministry, the countrywide death toll has now reached 11,586 and the number of active cases stands at 4,931.

https://t.co/ks78BXghs9",death
44,2023-01-20 15:15:00+00:00,kathmandupost,"Delayed bill: Crash victims’ kin miss out on millions

As per the proposed law, domestic airlines must pay a minimum of $100,000 for injury or death of a passenger. 

https://t.co/zTVU9uH5Qh — by @sangamprasai &amp; @journoprithvi",death
45,2022-02-25 12:02:32+00:00,kathmandupost,"Nepal reports 275 cases as rapid antigen tests added to daily infection tallies

According to the Health Ministry, the countrywide death toll has now reached 11,932 and the number of active cases stands at 9,280.

https://t.co/SnIEmKu83u",death
46,2023-04-19 06:32:13+00:00,kathmandupost,"The death toll rose to 29 on Wednesday from a fire at a Beijing hospital that was one of the Chinese capital’s deadliest in at least two decades, killing 26 patients and wounding dozens.

https://t.co/UtV1iAnDnn",death
47,2022-10-30 10:43:45+00:00,kathmandupost,"The two car bombs that exploded at Somalia’s education ministry, next to a busy market intersection, killed at least 100 people and wounded 300, President Hassan Sheikh Mohamud said on Sunday, warning the death toll could rise.

https://t.co/7ZCq9jue4N",death
48,2023-04-14 01:45:00+00:00,kathmandupost,"Dahal backtracks on responsibility for 5,000 conflict deaths

In a statement to court, the prime minister says his remark was political, and cannot be an issue of judicial concern.

https://t.co/ZnEToqJkFe — by @binodjourno",death
49,2022-01-22 11:49:34+00:00,kathmandupost,"Nepal reports 10,254 cases as rapid antigen tests added to daily infection tallies

According to the Health Ministry, the countrywide death toll has now reached 11,651 and the number of active cases stands at 72,862.

https://t.co/nDOTmFkdrK",death
50,2022-10-18 19:45:00+00:00,kathmandupost,"Death of two tigers in quick succession worries conservationists

An adult male tiger was found dead in Parsa on Sunday, 16 days after another in Bara.

https://t.co/Te4EXqrTqA — by Shankar Acharya",death
51,2022-01-25 11:15:00+00:00,kathmandupost,"EDITORIAL: Death due to negligence

Our callousness is a threat to their existence more than they will possibly face from natural causes.

https://t.co/3mENToXh4s",death
52,2022-01-01 11:00:24+00:00,kathmandupost,"National Covid-19 tally reaches 828,773 with 342 new infections

According to the Health Ministry, the country did not record any Covid-19 related deaths in the past 24 hours.

https://t.co/QSH450lzuu",death
53,2022-03-30 02:30:00+00:00,kathmandupost,"Nepal looks to donors to widen maternal, perinatal deaths surveillance

At least 99 maternal deaths recorded in current fiscal year, but officials say many deaths in 45 districts are unknown.
https://t.co/62Hu2R4udT — by @arjunpoudeltkp",death
54,2023-02-11 07:58:40+00:00,kathmandupost,"Two women survive for days in earthquake rubble as death toll tops 24,150

With many left short of food in bleak winter conditions, questions are mounting for leaders of both countries over their response.

https://t.co/T9gmOqIZBI",death
55,2021-12-11 11:02:26+00:00,kathmandupost,"Nepal reports 194 new Covid-19 cases, one death

According to the Health Ministry, the countrywide death toll has now reached 11,553 and the number of active cases stands at 5,883.

https://t.co/v27AcWJ8tP",death
56,2022-03-01 11:27:35+00:00,kathmandupost,"Nepal reports 158 cases as rapid antigen tests added to daily infection tallies

According to the Health Ministry, the countrywide death toll has now reached 11,938 and the number of active cases stands at 7,971.

https://t.co/QpZ7iP1HWh",death
57,2022-10-17 22:15:00+00:00,kathmandupost,"Children between six months and five years to be given vitamin A supplement

Regular supplementation campaigns have reduced deaths among children under five by around 23 percent in Nepal.

https://t.co/wm4DMGnxR1",death
58,2022-08-13 10:23:54+00:00,kathmandupost,"Nepal reports 263 new Covid-19 cases

Two new deaths were reported in the last 24 hours. Number of active cases stands at 5,434.

https://t.co/8WMTrSuViZ",death
59,2023-03-01 11:15:00+00:00,kathmandupost,"EDITORIAL: Dying mothers

Finding why mothers die should be the focus, followed by efforts to prevent the recurrence of these deaths.

https://t.co/R297Bs7Yf8",death
60,2022-02-06 07:45:00+00:00,kathmandupost,"OPINION: The cost of sidelining the humanities

A major academic discipline is dying a slow death due to a system keen on quantifying success.

https://t.co/tkywqxdN1P — by Aarati Baral",death
61,2022-10-30 02:31:49+00:00,kathmandupost,"Foreign Ministry urged to take up Darchula death with India

Indian firm agrees to provide Rs1.6 million in compensation to 9-year-old boy’s family.

https://t.co/OO5S3HAa6j — by @anilkathmandu &amp; Manoj Badu",death
62,2022-01-06 05:45:00+00:00,kathmandupost,"India’s new Covid-19 cases jump 57 percent in a day to 90,928

Daily deaths rose by 325, taking the total to 482,876. Total infections are at 35.11 million.

https://t.co/1wDT8xV7yx",death
