,Date,User,Tweet,Keyword
73,2022-09-18 09:15:00+00:00,kathmandupost,"Eye-watering deaths and destruction out west

21 dead, two missing in late-monsoon floods and landslides in Sudurpaschim and Lumbini provinces. Continuous rainfall has disrupted rescue efforts.

https://t.co/SmhQdGiExG — by @menukadhungana2",rescue
74,2021-01-22 00:45:00+00:00,kathmandupost,"Wildlife rescue in Palpa unsafe due to ill-equipped forest offices

Forest officials and security personnel lack tranquiliser guns and various other equipment required for a safe and immediate rescue of wildlife.

https://t.co/uflr4vcR8R — by Madhav Aryal",rescue
75,2018-06-19 04:00:00+00:00,kathmandupost,"The National Disaster Risk Reduction and Management Council decided to keep NA rescue and search teams on a standby in Itahari, Pokhara and Surkhet

https://t.co/5B5WUAYXVL",rescue
76,2015-06-02 11:56:49+00:00,kathmandupost,"Another helicopter has been dispatched to the accident-site for search and rescue operation, TIA sources say.",rescue
77,2014-06-20 05:47:28+00:00,kathmandupost,"OPINION: Rescue of the Chure: 34 million yrs of geological heritage is being destroyed, by Kanak Mani Dixit http://t.co/Y5m1SMCjYY",rescue
78,2017-09-05 09:25:34+00:00,kathmandupost,"9' 

Exiting play by Tajikistan, Goalie Kiran Kumar Limbu again to the rescue

#NepvTjk #AsianCupQualifier",rescue
79,2018-10-01 05:16:17+00:00,kathmandupost,"Indonesian authorities scrambled on Monday to get aid and rescue equipment into quake-hit Sulawesi island, and prepared to bury some of the at least 832 dead, while the government said it would accept international help for disaster relief.

https://t.co/sfd62b0spL https://t.co/Deke8JPSrL",rescue
80,2014-06-23 03:49:14+00:00,kathmandupost,Govt lays groundwork to rescue Nepalis trapped in Iraq turmoil  http://t.co/psYHTFbpf5,rescue
81,2022-09-06 07:25:16+00:00,kathmandupost,"Rescue efforts underway as China earthquake toll rises to 65

https://t.co/RfGmGK5RLR",rescue
82,2017-09-01 08:30:01+00:00,kathmandupost,"CNP officials rescue pregnant one-horned rhino

#KathmanduPost

https://t.co/h0qsbdskrN",rescue
